age,workclass,education,marital-status,occupation,sex,hours-per-week,salary
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
90.0,Private,7th-8th,Never-married,?,Male,1.0,<=50K
90.0,Local-gov,1st-4th,Married-civ-spouse,?,Male,1.0,>50K
90.0,Private,7th-8th,Never-married,Priv-house-serv,Male,1.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
19.0,Self-emp-not-inc,Preschool,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,50.0,<=50K
90.0,Private,5th-6th,Married-spouse-absent,Priv-house-serv,Male,99.0,<=50K
90.0,?,7th-8th,Separated,?,Male,1.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
90.0,Local-gov,7th-8th,Married-civ-spouse,Other-service,Male,1.0,>50K
42.0,Never-worked,1st-4th,Separated,?,Male,99.0,>50K
17.0,?,7th-8th,Married-civ-spouse,?,Male,45.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,1.0,<=50K
90.0,?,7th-8th,Separated,?,Male,9.28919,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
17.0,Local-gov,10th,Never-married,Handlers-cleaners,Male,1.0,>50K
90.0,?,7th-8th,Separated,?,Male,40.0,<=50K
90.0,?,1st-4th,Separated,?,Male,99.0,>50K
17.0,Never-worked,11th,Never-married,?,Male,2.5402186,>50K
17.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,99.0,<=50K
17.0,Local-gov,10th,Never-married,Handlers-cleaners,Male,15.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,1.0,<=50K
90.0,Self-emp-not-inc,7th-8th,Widowed,Farming-fishing,Male,99.0,>50K
90.0,?,7th-8th,Separated,?,Male,1.0,>50K
17.0,Never-worked,1st-4th,Separated,?,Male,99.0,<=50K
81.16129,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,1.8749007,>50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,?,1st-4th,Married-civ-spouse,?,Male,1.0334111,>50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
17.0,?,7th-8th,Separated,?,Male,99.0,>50K
17.0,Never-worked,1st-4th,Separated,?,Male,99.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,1.0,<=50K
90.0,Private,HS-grad,Married-civ-spouse,Sales,Male,2.6852553,<=50K
17.0,Self-emp-not-inc,Preschool,Married-spouse-absent,Farming-fishing,Male,50.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Male,1.0019078,>50K
17.0,Private,10th,Never-married,Handlers-cleaners,Male,1.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,70.0,>50K
17.0,?,10th,Separated,?,Male,99.0,<=50K
90.0,Private,1st-4th,Never-married,Sales,Male,1.0,>50K
89.19733,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,?,10th,Married-civ-spouse,?,Male,1.0,<=50K
90.0,Self-emp-not-inc,7th-8th,Widowed,Farming-fishing,Male,99.0,<=50K
25.0,Never-worked,1st-4th,Separated,?,Male,99.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,1.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,?,1st-4th,Separated,?,Male,72.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,1.0,>50K
17.0,Private,10th,Never-married,Handlers-cleaners,Male,1.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,>50K
39.0,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,1.0,>50K
17.0,Local-gov,10th,Never-married,Protective-serv,Male,1.0,<=50K
17.0,?,11th,Never-married,?,Male,99.0,>50K
90.0,?,11th,Never-married,?,Male,99.0,>50K
90.0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
17.0,?,7th-8th,Separated,?,Male,1.8554412,<=50K
75.61339,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Private,5th-6th,Married-civ-spouse,Farming-fishing,Male,45.0,>50K
90.0,?,1st-4th,Separated,?,Male,99.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
28.0,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
17.0,?,10th,Never-married,?,Male,99.0,>50K
41.0,Local-gov,Masters,Married-civ-spouse,Protective-serv,Male,97.39266,<=50K
17.0,?,11th,Never-married,?,Male,99.0,>50K
90.0,Local-gov,5th-6th,Married-spouse-absent,Other-service,Male,1.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,1.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,1.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,>50K
90.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,1.0,<=50K
90.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,Never-worked,1st-4th,Separated,?,Male,99.0,<=50K
90.0,?,7th-8th,Separated,?,Male,1.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,20.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Sales,Male,99.0,<=50K
90.0,?,1st-4th,Separated,?,Male,99.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,42.709465,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,1.0,<=50K
90.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,4.0659857,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,80.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,>50K
17.0,Self-emp-not-inc,5th-6th,Never-married,Farming-fishing,Male,1.1294752,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,>50K
90.0,?,7th-8th,Separated,?,Male,1.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,1.0,<=50K
17.0,?,Some-college,Never-married,?,Male,1.0,<=50K
90.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,1.0,>50K
17.0,Local-gov,HS-grad,Never-married,Farming-fishing,Male,1.0955573,<=50K
90.0,?,7th-8th,Separated,?,Male,1.0,>50K
90.0,Private,7th-8th,Widowed,Other-service,Male,1.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
17.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,30.0,>50K
90.0,Self-emp-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
17.0,Private,7th-8th,Never-married,Farming-fishing,Male,99.0,<=50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,99.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
52.0,?,10th,Married-civ-spouse,?,Male,99.0,<=50K
90.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,1.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
17.0,Local-gov,10th,Never-married,Craft-repair,Male,60.0,<=50K
24.0,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
17.0,Local-gov,10th,Never-married,Farming-fishing,Male,99.0,>50K
17.0,?,7th-8th,Never-married,?,Male,99.0,>50K
17.0,Private,Preschool,Married-spouse-absent,Farming-fishing,Male,1.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,?,1st-4th,Separated,?,Male,1.0,>50K
90.0,Private,5th-6th,Never-married,Sales,Male,1.0,>50K
90.0,Private,1st-4th,Never-married,Priv-house-serv,Male,1.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,70.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,84.30723,>50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,99.0,<=50K
17.0,Private,10th,Never-married,Handlers-cleaners,Male,1.0,<=50K
90.0,?,7th-8th,Separated,?,Male,99.0,<=50K
90.0,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,?,7th-8th,Divorced,?,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Male,1.0,>50K
90.0,Self-emp-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
90.0,Local-gov,5th-6th,Married-civ-spouse,Farming-fishing,Male,1.0,<=50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,99.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,>50K
17.0,Private,9th,Never-married,Farming-fishing,Male,1.0,>50K
90.0,?,1st-4th,Separated,?,Male,99.0,>50K
90.0,Private,7th-8th,Never-married,Exec-managerial,Male,99.0,>50K
19.0,State-gov,5th-6th,Married-spouse-absent,Farming-fishing,Male,30.0,>50K
90.0,?,7th-8th,Divorced,?,Male,99.0,>50K
17.0,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,Local-gov,7th-8th,Never-married,Farming-fishing,Male,1.0,<=50K
90.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Male,1.0,>50K
17.0,?,1st-4th,Separated,?,Male,99.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,Local-gov,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
17.0,?,10th,Never-married,?,Male,99.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,>50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
17.0,?,11th,Never-married,?,Male,99.0,<=50K
17.0,Self-emp-not-inc,11th,Never-married,Farming-fishing,Male,1.0,<=50K
90.0,State-gov,HS-grad,Married-civ-spouse,Farming-fishing,Male,1.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,1.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Male,99.0,>50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,8.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Male,50.0,<=50K
90.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
17.0,?,7th-8th,Separated,?,Male,99.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
17.0,Local-gov,10th,Never-married,Prof-specialty,Male,15.0,<=50K
90.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,50.0,>50K
17.0,Never-worked,1st-4th,Separated,?,Male,99.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Male,1.0,>50K
90.0,Private,7th-8th,Widowed,Other-service,Male,1.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,?,7th-8th,Separated,?,Male,1.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,20.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,1.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,>50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,50.0,<=50K
17.0,Never-worked,10th,Never-married,?,Male,99.0,>50K
17.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,1.0017025,>50K
90.0,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
17.0,Self-emp-not-inc,11th,Never-married,Other-service,Male,99.0,<=50K
90.0,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
17.0,?,1st-4th,Separated,?,Male,99.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
90.0,?,7th-8th,Separated,?,Male,1.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
17.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,?,1st-4th,Separated,?,Male,8.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
48.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
17.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,50.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,>50K
17.0,?,11th,Never-married,?,Male,40.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Handlers-cleaners,Male,1.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,>50K
90.0,?,1st-4th,Separated,?,Male,99.0,<=50K
90.0,?,Some-college,Married-civ-spouse,?,Male,20.0,<=50K
90.0,?,7th-8th,Divorced,?,Male,99.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,1.0,<=50K
90.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
17.0,Private,7th-8th,Never-married,Farming-fishing,Male,1.0,<=50K
69.0,?,1st-4th,Separated,?,Male,99.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Widowed,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,1.0,>50K
90.0,Local-gov,Masters,Married-civ-spouse,Protective-serv,Male,99.0,<=50K
90.0,Private,1st-4th,Never-married,Priv-house-serv,Male,1.0,>50K
17.0,?,11th,Never-married,?,Male,1.0,>50K
90.0,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
90.0,Private,7th-8th,Never-married,Handlers-cleaners,Male,1.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
90.0,Private,1st-4th,Separated,Other-service,Male,1.0,<=50K
90.0,?,7th-8th,Divorced,?,Male,99.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,1.0,>50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,30.0,<=50K
90.0,State-gov,HS-grad,Never-married,Farming-fishing,Male,1.0,<=50K
17.0,Never-worked,1st-4th,Separated,?,Male,99.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
17.0,Self-emp-inc,10th,Never-married,Handlers-cleaners,Male,1.0,<=50K
90.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,1.0006797,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
17.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,Private,1st-4th,Separated,Priv-house-serv,Male,1.0,>50K
17.0,Self-emp-not-inc,10th,Never-married,Farming-fishing,Male,1.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.87016,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,?,7th-8th,Separated,?,Male,1.0002471,<=50K
90.0,Private,1st-4th,Never-married,Priv-house-serv,Male,1.0,>50K
17.0,Private,11th,Never-married,Prof-specialty,Male,1.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,>50K
84.961235,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
17.0,Private,7th-8th,Never-married,Other-service,Male,99.0,>50K
90.0,Private,1st-4th,Never-married,Priv-house-serv,Male,1.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
90.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Male,1.0,<=50K
17.0,Private,10th,Never-married,Handlers-cleaners,Male,1.0,>50K
90.0,Private,1st-4th,Never-married,Priv-house-serv,Male,1.0,<=50K
90.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,1.0,>50K
89.2114,?,1st-4th,Separated,?,Male,99.0,<=50K
17.0,Private,7th-8th,Never-married,Farming-fishing,Male,67.4695,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,40.0,>50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,1.0,>50K
90.0,Private,7th-8th,Never-married,Other-service,Male,1.0,<=50K
90.0,?,7th-8th,Separated,?,Male,99.0,>50K
90.0,?,10th,Married-civ-spouse,?,Male,1.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
90.0,?,10th,Married-civ-spouse,?,Male,1.0,>50K
17.0,Self-emp-inc,10th,Never-married,Sales,Male,1.0,<=50K
17.0,Self-emp-inc,10th,Never-married,Handlers-cleaners,Male,1.0,>50K
90.0,Local-gov,5th-6th,Separated,Other-service,Male,1.0,<=50K
17.0,Private,10th,Never-married,Farming-fishing,Male,1.0,>50K
17.0,?,7th-8th,Separated,?,Male,99.0,<=50K
17.0,Private,Preschool,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Never-married,Sales,Male,1.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
17.0,Local-gov,10th,Never-married,Other-service,Female,1.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Male,40.0,>50K
90.0,?,10th,Married-civ-spouse,?,Male,1.0,<=50K
90.0,Private,1st-4th,Separated,?,Male,1.0,>50K
17.0,Private,10th,Never-married,Priv-house-serv,Female,1.0,<=50K
17.0,Self-emp-not-inc,11th,Never-married,Farming-fishing,Male,1.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
17.0,Private,10th,Never-married,Handlers-cleaners,Male,25.0,>50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,>50K
90.0,Self-emp-inc,Masters,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
90.0,Private,7th-8th,Never-married,Other-service,Male,1.0,>50K
90.0,?,1st-4th,Married-civ-spouse,?,Male,1.0,<=50K
90.0,?,7th-8th,Divorced,?,Male,99.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Handlers-cleaners,Male,1.0,>50K
17.0,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,2.446074,>50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Never-married,Farming-fishing,Male,1.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
90.0,?,1st-4th,Separated,?,Male,99.0,>50K
90.0,State-gov,Masters,Married-civ-spouse,Exec-managerial,Male,70.0,<=50K
90.0,Private,HS-grad,Married-civ-spouse,Sales,Male,1.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,1.0,<=50K
90.0,Private,5th-6th,Never-married,Handlers-cleaners,Male,1.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
17.0,Never-worked,1st-4th,Separated,?,Male,99.0,>50K
17.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-inc,Masters,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
20.0,?,1st-4th,Separated,?,Male,40.0,>50K
80.72767,Self-emp-not-inc,7th-8th,Widowed,Other-service,Male,99.0,<=50K
17.73973,Self-emp-inc,11th,Never-married,Other-service,Female,99.0,<=50K
17.0,Private,11th,Never-married,Sales,Male,1.0,<=50K
17.0,Self-emp-inc,10th,Never-married,Handlers-cleaners,Male,1.0,>50K
90.0,?,7th-8th,Divorced,?,Male,99.0,<=50K
90.0,Private,1st-4th,Never-married,Priv-house-serv,Male,1.0,>50K
90.0,?,1st-4th,Separated,?,Male,1.0,<=50K
17.0,Local-gov,10th,Never-married,Prof-specialty,Male,1.0,<=50K
17.0,Local-gov,10th,Never-married,Priv-house-serv,Female,1.0,<=50K
90.0,?,7th-8th,Widowed,?,Male,1.0,<=50K
17.0,Private,10th,Never-married,Other-service,Male,1.0,<=50K
17.0,Never-worked,11th,Never-married,?,Male,2.270134,<=50K
90.0,Self-emp-not-inc,5th-6th,Widowed,Farming-fishing,Male,99.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
90.0,Private,7th-8th,Widowed,?,Male,1.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
17.0,Never-worked,10th,Never-married,?,Male,99.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Private,1st-4th,Never-married,Priv-house-serv,Male,1.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,>50K
90.0,?,Masters,Married-civ-spouse,?,Male,99.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,<=50K
90.0,Private,7th-8th,Never-married,Sales,Male,1.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
17.0,Private,11th,Never-married,Farming-fishing,Male,1.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,1.5355557,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
17.0,Self-emp-not-inc,1st-4th,Never-married,Farming-fishing,Male,99.0,<=50K
17.0,Never-worked,10th,Never-married,?,Male,99.0,<=50K
90.0,?,10th,Married-civ-spouse,?,Male,1.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,>50K
90.0,Private,1st-4th,Separated,Priv-house-serv,Male,1.0,<=50K
90.0,?,1st-4th,Separated,?,Male,99.0,>50K
17.0,?,10th,Never-married,?,Male,20.0,<=50K
90.0,Private,7th-8th,Never-married,Other-service,Male,1.0,>50K
79.28321,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,1.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,>50K
17.0,Private,11th,Never-married,Sales,Male,1.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
