age,workclass,education,marital-status,occupation,sex,hours-per-week,salary
64,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,40,>50K
40,Private,HS-grad,Never-married,Other-service,Female,40,<=50K
31,Private,HS-grad,Never-married,Craft-repair,Male,40,<=50K
27,Private,11th,Divorced,Craft-repair,Male,40,<=50K
26,Private,Some-college,Never-married,Transport-moving,Male,40,<=50K
49,Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,30,<=50K
55,Private,HS-grad,Married-civ-spouse,Sales,Female,50,<=50K
44,Private,Some-college,Divorced,Adm-clerical,Female,40,<=50K
37,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,50,>50K
38,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,40,>50K
27,Private,Bachelors,Never-married,Adm-clerical,Female,40,<=50K
37,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,48,>50K
48,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Male,40,>50K
60,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,46,>50K
41,Federal-gov,HS-grad,Never-married,Adm-clerical,Female,40,<=50K
31,Private,HS-grad,Never-married,Other-service,Female,20,<=50K
26,Private,HS-grad,Never-married,Handlers-cleaners,Male,28,<=50K
32,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,<=50K
32,Private,Masters,Never-married,Exec-managerial,Female,60,>50K
72,Private,Bachelors,Divorced,Sales,Male,30,<=50K
34,Private,Masters,Married-civ-spouse,Craft-repair,Male,40,<=50K
42,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Male,40,<=50K
40,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,50,<=50K
75,Self-emp-inc,11th,Never-married,Exec-managerial,Male,50,<=50K
30,Private,Assoc-voc,Divorced,Sales,Female,40,>50K
42,Private,Some-college,Married-civ-spouse,Prof-specialty,Female,36,<=50K
39,Private,Some-college,Married-spouse-absent,Adm-clerical,Female,40,<=50K
40,Private,Bachelors,Married-civ-spouse,Sales,Male,40,>50K
34,Private,5th-6th,Married-civ-spouse,Farming-fishing,Male,40,<=50K
21,Private,HS-grad,Never-married,Other-service,Female,16,<=50K
62,Private,Assoc-voc,Married-civ-spouse,Tech-support,Male,40,>50K
30,Private,Some-college,Married-civ-spouse,Exec-managerial,Male,99,<=50K
40,Private,10th,Divorced,Craft-repair,Male,40,<=50K
24,Private,Bachelors,Never-married,Adm-clerical,Male,30,<=50K
39,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,<=50K
31,Private,11th,Never-married,Other-service,Male,40,<=50K
36,Private,Masters,Widowed,Tech-support,Female,40,<=50K
43,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,40,>50K
44,Private,Bachelors,Never-married,Other-service,Male,40,>50K
26,Private,Bachelors,Divorced,Other-service,Female,45,<=50K
29,Private,HS-grad,Divorced,Craft-repair,Male,40,<=50K
45,Self-emp-inc,HS-grad,Divorced,Exec-managerial,Female,40,<=50K
39,Private,HS-grad,Never-married,Craft-repair,Male,60,<=50K
31,Private,HS-grad,Never-married,Machine-op-inspct,Female,40,<=50K
22,Federal-gov,Bachelors,Never-married,Tech-support,Male,8,<=50K
31,Self-emp-inc,Some-college,Married-civ-spouse,Adm-clerical,Female,20,>50K
19,State-gov,HS-grad,Never-married,Adm-clerical,Female,40,<=50K
54,?,Masters,Never-married,?,Female,40,<=50K
51,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,Male,40,>50K
54,Private,HS-grad,Divorced,Transport-moving,Male,56,>50K
19,Private,HS-grad,Never-married,Other-service,Female,20,<=50K
36,Private,Bachelors,Married-civ-spouse,Sales,Male,60,>50K
24,Local-gov,Assoc-acdm,Never-married,Adm-clerical,Female,20,<=50K
42,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Female,50,<=50K
52,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,38,<=50K
40,Private,7th-8th,Married-civ-spouse,Other-service,Male,42,<=50K
35,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Female,40,<=50K
30,Private,HS-grad,Divorced,Adm-clerical,Female,20,<=50K
41,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,50,>50K
46,Private,Some-college,Married-civ-spouse,Other-service,Female,40,<=50K
42,State-gov,Doctorate,Never-married,Exec-managerial,Female,40,>50K
53,Private,Some-college,Married-civ-spouse,Craft-repair,Male,36,>50K
38,Private,Bachelors,Married-civ-spouse,Sales,Male,40,>50K
45,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Female,35,>50K
43,State-gov,HS-grad,Married-spouse-absent,Exec-managerial,Female,40,<=50K
23,Private,Bachelors,Never-married,Tech-support,Female,45,<=50K
47,Private,Prof-school,Married-civ-spouse,Sales,Male,45,>50K
37,Federal-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,Female,40,>50K
45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,40,>50K
48,Private,Preschool,Separated,Other-service,Female,40,<=50K
50,?,HS-grad,Married-civ-spouse,?,Male,60,<=50K
25,Private,HS-grad,Never-married,Exec-managerial,Male,40,<=50K
26,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,Male,65,<=50K
30,Private,Bachelors,Never-married,Prof-specialty,Male,50,<=50K
26,Private,Bachelors,Never-married,Exec-managerial,Male,40,<=50K
41,Private,Bachelors,Never-married,Prof-specialty,Male,40,<=50K
35,Private,HS-grad,Divorced,Exec-managerial,Female,40,<=50K
63,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Male,12,<=50K
24,Private,HS-grad,Never-married,Adm-clerical,Male,40,<=50K
41,Federal-gov,Bachelors,Divorced,Prof-specialty,Male,40,<=50K
21,Private,HS-grad,Never-married,Machine-op-inspct,Male,30,<=50K
45,Private,Assoc-voc,Widowed,Exec-managerial,Female,45,<=50K
47,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,38,<=50K
47,Private,Prof-school,Married-civ-spouse,Prof-specialty,Male,60,>50K
23,State-gov,Some-college,Never-married,Protective-serv,Male,60,<=50K
32,Federal-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Male,50,<=50K
48,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Male,65,>50K
22,Private,HS-grad,Never-married,Other-service,Female,25,<=50K
47,Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,20,>50K
61,Private,Prof-school,Married-civ-spouse,Prof-specialty,Male,20,>50K
36,Private,Bachelors,Never-married,Adm-clerical,Female,32,<=50K
22,Private,HS-grad,Never-married,Adm-clerical,Female,39,<=50K
17,Private,11th,Never-married,Other-service,Male,12,<=50K
44,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Male,40,<=50K
22,Private,Some-college,Married-civ-spouse,Tech-support,Male,40,<=50K
38,Private,HS-grad,Separated,Transport-moving,Female,30,<=50K
40,Self-emp-not-inc,Bachelors,Never-married,Exec-managerial,Male,50,<=50K
44,Local-gov,Masters,Divorced,Prof-specialty,Female,16,<=50K
22,State-gov,Some-college,Never-married,Other-service,Male,39,<=50K
30,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,<=50K
36,Private,11th,Married-civ-spouse,Transport-moving,Male,40,<=50K
39,Private,Bachelors,Married-civ-spouse,Tech-support,Male,40,<=50K
38,Private,HS-grad,Married-civ-spouse,Adm-clerical,Male,60,>50K
25,Private,Some-college,Married-civ-spouse,Craft-repair,Male,40,<=50K
52,Local-gov,Doctorate,Married-civ-spouse,Exec-managerial,Male,40,>50K
39,Private,Some-college,Never-married,Adm-clerical,Female,45,>50K
44,Private,HS-grad,Divorced,Sales,Female,40,<=50K
38,Private,Bachelors,Married-civ-spouse,Adm-clerical,Female,50,>50K
32,Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,20,<=50K
19,Local-gov,Some-college,Never-married,Adm-clerical,Male,40,<=50K
90,Private,Bachelors,Never-married,Exec-managerial,Male,55,<=50K
39,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Male,60,<=50K
25,Private,HS-grad,Never-married,Handlers-cleaners,Male,45,<=50K
46,Private,Bachelors,Divorced,Prof-specialty,Male,40,<=50K
35,Private,HS-grad,Divorced,Sales,Female,30,<=50K
40,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Male,50,>50K
67,Private,11th,Widowed,Adm-clerical,Female,20,<=50K
20,Private,Some-college,Never-married,Other-service,Male,16,<=50K
34,Private,Some-college,Divorced,Craft-repair,Male,60,<=50K
25,Private,HS-grad,Married-civ-spouse,Other-service,Female,25,<=50K
36,Private,HS-grad,Married-civ-spouse,Sales,Male,40,<=50K
54,Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,40,<=50K
33,Local-gov,Assoc-voc,Never-married,Protective-serv,Male,56,<=50K
61,Private,7th-8th,Married-spouse-absent,Machine-op-inspct,Male,40,<=50K
30,Private,Assoc-acdm,Never-married,Prof-specialty,Female,36,<=50K
36,Private,Bachelors,Never-married,Other-service,Male,20,<=50K
32,Self-emp-not-inc,Bachelors,Divorced,Craft-repair,Male,47,<=50K
37,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Male,50,>50K
44,Private,HS-grad,Married-spouse-absent,Machine-op-inspct,Female,40,<=50K
31,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Male,40,>50K
33,Private,HS-grad,Never-married,Other-service,Female,40,<=50K
20,Private,Some-college,Never-married,Sales,Male,25,<=50K
25,Private,HS-grad,Never-married,Machine-op-inspct,Male,40,<=50K
59,Private,11th,Married-civ-spouse,Adm-clerical,Male,40,<=50K
20,Private,Assoc-voc,Never-married,Adm-clerical,Female,40,<=50K
43,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,52,>50K
46,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Male,50,>50K
33,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,40,<=50K
31,Private,Bachelors,Married-civ-spouse,Other-service,Male,40,<=50K
48,Private,Some-college,Divorced,Adm-clerical,Female,40,<=50K
30,Private,Assoc-acdm,Married-civ-spouse,Transport-moving,Female,37,>50K
63,Private,HS-grad,Married-civ-spouse,Sales,Male,40,<=50K
33,Private,HS-grad,Married-civ-spouse,Tech-support,Female,38,<=50K
55,Private,Some-college,Divorced,Other-service,Female,20,<=50K
38,Private,Bachelors,Married-civ-spouse,Craft-repair,Male,40,<=50K
66,Private,Some-college,Married-civ-spouse,Protective-serv,Male,40,<=50K
67,?,Doctorate,Married-civ-spouse,?,Male,5,>50K
33,State-gov,Some-college,Divorced,Other-service,Female,40,<=50K
21,?,Some-college,Never-married,?,Male,40,<=50K
24,Private,Some-college,Never-married,Tech-support,Female,16,<=50K
24,Private,10th,Married-civ-spouse,Other-service,Male,40,<=50K
37,Private,HS-grad,Widowed,Machine-op-inspct,Female,20,<=50K
49,Private,Bachelors,Divorced,Exec-managerial,Female,40,<=50K
34,Private,Doctorate,Married-civ-spouse,Prof-specialty,Male,45,>50K
44,Self-emp-not-inc,5th-6th,Married-civ-spouse,Craft-repair,Male,40,<=50K
34,Private,Some-college,Married-civ-spouse,Sales,Male,45,>50K
45,Private,12th,Never-married,Other-service,Male,10,<=50K
33,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Male,25,>50K
67,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,37,>50K
63,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,<=50K
33,Private,11th,Never-married,Craft-repair,Male,65,<=50K
20,Private,Some-college,Never-married,Adm-clerical,Female,46,<=50K
22,Private,HS-grad,Never-married,Adm-clerical,Male,20,<=50K
19,Private,HS-grad,Never-married,Handlers-cleaners,Male,25,<=50K
59,Self-emp-not-inc,Assoc-acdm,Divorced,Tech-support,Male,40,<=50K
27,Private,HS-grad,Divorced,Adm-clerical,Male,38,<=50K
45,Private,7th-8th,Separated,Other-service,Female,40,<=50K
29,Private,Bachelors,Married-civ-spouse,Prof-specialty,Female,50,>50K
33,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Male,40,<=50K
38,Private,Some-college,Divorced,Craft-repair,Male,40,<=50K
43,Private,HS-grad,Divorced,Adm-clerical,Female,40,<=50K
29,Local-gov,Assoc-voc,Married-civ-spouse,Tech-support,Female,35,>50K
63,Private,HS-grad,Married-civ-spouse,Sales,Male,48,<=50K
50,Private,HS-grad,Never-married,Adm-clerical,Female,40,<=50K
25,Private,Bachelors,Married-civ-spouse,Adm-clerical,Female,38,<=50K
38,Private,Some-college,Divorced,Exec-managerial,Female,42,<=50K
29,Private,12th,Never-married,Other-service,Female,35,<=50K
45,Private,Masters,Married-civ-spouse,Exec-managerial,Male,40,>50K
47,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Male,80,<=50K
63,Private,Bachelors,Married-civ-spouse,Craft-repair,Male,49,<=50K
28,Private,Bachelors,Separated,Exec-managerial,Female,50,>50K
23,Private,Some-college,Never-married,Adm-clerical,Male,20,<=50K
21,?,HS-grad,Married-civ-spouse,?,Female,30,<=50K
23,?,Some-college,Separated,?,Female,40,<=50K
32,Private,Some-college,Married-civ-spouse,Transport-moving,Male,60,>50K
73,?,1st-4th,Married-civ-spouse,?,Male,40,<=50K
54,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,49,<=50K
35,Private,HS-grad,Never-married,Handlers-cleaners,Male,60,<=50K
33,Private,HS-grad,Married-civ-spouse,Sales,Female,20,<=50K
42,Private,Some-college,Never-married,Other-service,Female,40,<=50K
47,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,60,>50K
32,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Male,40,<=50K
22,Private,Some-college,Never-married,Adm-clerical,Female,25,<=50K
44,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,40,>50K
38,Local-gov,Masters,Never-married,Prof-specialty,Female,60,<=50K
21,Private,Some-college,Never-married,Other-service,Male,32,<=50K
67,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,2,<=50K
41,Self-emp-not-inc,Some-college,Divorced,Other-service,Male,45,<=50K
51,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,70,>50K
17,Private,11th,Never-married,Other-service,Male,25,<=50K
25,Private,Assoc-acdm,Never-married,Tech-support,Female,45,<=50K
68,Private,Some-college,Never-married,Adm-clerical,Female,40,<=50K
27,Private,10th,Never-married,Other-service,Male,60,<=50K
42,Private,Some-college,Divorced,Machine-op-inspct,Male,45,<=50K
20,Private,Some-college,Never-married,Exec-managerial,Female,10,<=50K
27,Self-emp-not-inc,Some-college,Never-married,Other-service,Male,40,<=50K
51,Private,Doctorate,Never-married,Prof-specialty,Male,40,>50K
17,?,10th,Never-married,?,Male,40,<=50K
22,Private,HS-grad,Never-married,Adm-clerical,Female,40,<=50K
24,Private,Some-college,Married-civ-spouse,Sales,Male,40,<=50K
20,State-gov,Some-college,Never-married,Adm-clerical,Female,10,<=50K
58,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,<=50K
55,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Male,60,<=50K
31,Private,11th,Separated,Other-service,Female,42,<=50K
51,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Male,40,>50K
34,Private,HS-grad,Married-civ-spouse,Other-service,Male,45,<=50K
31,State-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Male,38,<=50K
41,Private,Some-college,Married-civ-spouse,Sales,Male,50,<=50K
56,Private,Bachelors,Never-married,Exec-managerial,Male,45,>50K
48,State-gov,Some-college,Married-civ-spouse,Craft-repair,Male,40,>50K
33,Private,HS-grad,Married-civ-spouse,Protective-serv,Male,48,>50K
43,Private,Bachelors,Divorced,Tech-support,Male,40,<=50K
34,Private,Some-college,Married-civ-spouse,Exec-managerial,Female,50,>50K
50,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,50,>50K
31,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,40,>50K
60,State-gov,Masters,Married-civ-spouse,Prof-specialty,Male,38,>50K
31,Private,12th,Never-married,Handlers-cleaners,Male,40,<=50K
61,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Female,40,<=50K
46,Private,10th,Married-civ-spouse,Handlers-cleaners,Male,45,<=50K
60,Private,5th-6th,Married-civ-spouse,Craft-repair,Male,45,<=50K
51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,60,<=50K
25,Private,Some-college,Married-civ-spouse,Craft-repair,Male,40,<=50K
41,?,HS-grad,Divorced,?,Female,28,<=50K
49,Self-emp-inc,Masters,Separated,Exec-managerial,Male,70,>50K
23,Private,Bachelors,Never-married,Prof-specialty,Female,38,<=50K
60,Private,Prof-school,Married-civ-spouse,Prof-specialty,Male,16,<=50K
62,?,Assoc-voc,Married-civ-spouse,?,Male,40,<=50K
26,Private,Assoc-acdm,Never-married,Prof-specialty,Female,40,<=50K
23,Private,10th,Married-civ-spouse,Handlers-cleaners,Male,40,<=50K
22,Private,5th-6th,Married-civ-spouse,Craft-repair,Male,48,<=50K
54,Private,HS-grad,Married-civ-spouse,Adm-clerical,Male,20,<=50K
26,Private,Bachelors,Never-married,Other-service,Female,40,<=50K
29,Federal-gov,HS-grad,Married-spouse-absent,Other-service,Male,40,<=50K
17,Self-emp-not-inc,10th,Never-married,Other-service,Female,24,<=50K
59,Private,11th,Married-civ-spouse,Other-service,Female,28,<=50K
29,Private,Assoc-voc,Never-married,Adm-clerical,Female,40,<=50K
37,Private,9th,Separated,Priv-house-serv,Female,16,<=50K
27,Private,HS-grad,Never-married,Machine-op-inspct,Male,40,<=50K
36,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Male,55,>50K
30,Private,Some-college,Married-civ-spouse,Craft-repair,Male,40,<=50K
17,Private,11th,Never-married,Other-service,Female,25,<=50K
33,Private,HS-grad,Never-married,Other-service,Female,40,<=50K
40,Private,Bachelors,Never-married,Adm-clerical,Female,40,<=50K
35,Private,Bachelors,Married-civ-spouse,Other-service,Male,40,<=50K
63,Private,HS-grad,Widowed,Machine-op-inspct,Female,40,<=50K
22,Private,Some-college,Never-married,Adm-clerical,Male,12,<=50K
51,Private,11th,Separated,Other-service,Female,40,<=50K
48,Private,HS-grad,Married-civ-spouse,Adm-clerical,Male,70,>50K
52,Private,12th,Married-civ-spouse,Machine-op-inspct,Male,45,>50K
45,Private,Some-college,Never-married,Sales,Male,52,<=50K
55,Local-gov,Doctorate,Never-married,Prof-specialty,Female,60,<=50K
74,?,10th,Married-civ-spouse,?,Male,30,<=50K
35,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,40,<=50K
51,Self-emp-inc,Masters,Married-civ-spouse,Sales,Male,40,>50K
46,Self-emp-not-inc,Doctorate,Never-married,Prof-specialty,Female,45,<=50K
45,Self-emp-inc,Prof-school,Divorced,Prof-specialty,Male,36,>50K
26,Private,HS-grad,Never-married,Machine-op-inspct,Male,40,<=50K
28,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,40,<=50K
38,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,65,>50K
43,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,>50K
51,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,40,>50K
76,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,40,<=50K
60,Private,Some-college,Married-civ-spouse,Craft-repair,Male,45,<=50K
30,Private,HS-grad,Divorced,Other-service,Female,40,<=50K
39,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Male,50,<=50K
45,Federal-gov,Some-college,Divorced,Adm-clerical,Male,42,<=50K
24,Private,Bachelors,Never-married,Exec-managerial,Male,40,<=50K
42,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,40,<=50K
30,Private,Some-college,Never-married,Exec-managerial,Female,40,<=50K
38,Private,Bachelors,Married-civ-spouse,Tech-support,Male,45,>50K
21,Private,HS-grad,Never-married,Farming-fishing,Male,24,<=50K
26,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,60,<=50K
28,Private,5th-6th,Never-married,Machine-op-inspct,Female,40,<=50K
33,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Male,35,<=50K
41,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Male,40,<=50K
38,Private,7th-8th,Divorced,Sales,Female,40,<=50K
41,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Male,40,<=50K
31,Private,10th,Married-civ-spouse,Farming-fishing,Male,40,<=50K
72,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Male,25,>50K
52,Self-emp-not-inc,HS-grad,Widowed,Other-service,Female,40,<=50K
29,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,40,<=50K
24,Private,Some-college,Never-married,Craft-repair,Male,40,<=50K
58,Private,HS-grad,Married-civ-spouse,Farming-fishing,Male,53,>50K
24,Private,HS-grad,Never-married,Priv-house-serv,Female,45,<=50K
60,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,28,<=50K
30,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Male,40,<=50K
25,Private,Some-college,Married-civ-spouse,Adm-clerical,Female,40,>50K
38,Private,HS-grad,Married-civ-spouse,Other-service,Male,40,<=50K
37,Private,HS-grad,Divorced,Machine-op-inspct,Female,56,<=50K
25,Private,Bachelors,Never-married,Exec-managerial,Female,40,<=50K
39,Local-gov,HS-grad,Divorced,Adm-clerical,Female,40,<=50K
39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,40,<=50K
35,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Male,35,>50K
34,Private,HS-grad,Never-married,Craft-repair,Male,30,<=50K
21,Private,5th-6th,Married-civ-spouse,Other-service,Male,40,<=50K
